,AUC_baseline,AUC01_baseline,PPV_baseline,AUC_structure,AUC01_structure,PPV_structure
38,0.9457017899548429,0.8676166495152824,0.7137575757575758,0.9474883218608972,0.8705937242302182,0.7223636363636363
39,0.9436488119596053,0.8634199988670102,0.7183636363636363,0.9457440766481069,0.865803088510877,0.7263636363636363
40,0.94474428968619,0.8638693164219318,0.7116969696969697,0.9471868620900655,0.8672193780565436,0.7200606060606061
41,0.9441725106797373,0.864123311460997,0.7112727272727273,0.9458933402257131,0.8664626747817565,0.7188484848484848
42,0.944095115417157,0.861751878069052,0.7116363636363636,0.9461261701311988,0.8655459089746944,0.7207878787878788
43,0.9443714478860816,0.8658614655840335,0.7175757575757575,0.9460663426342093,0.868227992436972,0.7242424242424242
44,0.9449402341118629,0.8660099669626908,0.7178181818181818,0.9465278556062648,0.8688952499526437,0.7252727272727273
45,0.9437497977564272,0.8665184044541955,0.7181212121212122,0.9455223469168177,0.8687816971198403,0.7250909090909091
46,0.9455141593774472,0.8657126910567873,0.7192121212121212,0.9473984956792443,0.8679360936728471,0.7248484848484849
47,0.9458099598332758,0.8667961463665614,0.7167878787878788,0.9472790822946169,0.8690878035560676,0.7238787878787879
48,0.9456768500942493,0.8661561186357973,0.7158787878787879,0.9476919032474551,0.8697494569369609,0.725030303030303
49,0.9440308362263798,0.8628298712785694,0.7178787878787879,0.9456931059948774,0.8647584327878953,0.7229696969696969
50,0.9453932415209463,0.8653600306411952,0.7109090909090909,0.9471707363301801,0.8686491403853338,0.7198181818181818
51,0.9435126866594017,0.86418501502184,0.7169090909090909,0.9452540430752278,0.8670265358304762,0.7226060606060606
52,0.9467103681035767,0.8702117106603079,0.7180606060606061,0.9485949605615595,0.8716453669886257,0.7223636363636363
53,0.9428815446460679,0.8626399995404112,0.712,0.9451644581094173,0.8659995600754058,0.7212727272727273
54,0.9455851901571132,0.8668148480325926,0.7163030303030303,0.9479017050743156,0.8699904202567936,0.7227878787878788
55,0.9437758704030793,0.8626615184900299,0.7149090909090909,0.946276473461338,0.8650113342439318,0.7223636363636363
56,0.9460489803437151,0.8688294378648839,0.7191515151515151,0.9480201507210475,0.8723796775630679,0.7290909090909091
57,0.9456708617860752,0.8656371272468926,0.719030303030303,0.9478915298400326,0.8694136997156732,0.7293939393939394
58,0.9429564795021856,0.8647821420684974,0.7181818181818181,0.9452200020204077,0.8669981487314222,0.7268484848484849
59,0.9437110696122356,0.8634614814728425,0.7204242424242424,0.9462160471054363,0.8665840304007277,0.7297575757575757
60,0.9472241821153277,0.8674509313543818,0.723939393939394,0.9489915813069114,0.8696734328551694,0.7327272727272728
61,0.9458850402013439,0.8663922189547664,0.721030303030303,0.9479170080614548,0.8688395161097391,0.7261818181818182
62,0.9445606054975789,0.8649142514980044,0.7193939393939394,0.947281281461414,0.8685390746747402,0.728
63,0.9454963268844193,0.8658304974439452,0.7146060606060606,0.947720992198212,0.8695632638375107,0.7227272727272728
64,0.9431582522207567,0.8632025693956347,0.7189696969696969,0.945505279960303,0.8660441886508765,0.7285454545454545
65,0.9464152932045719,0.8649262515852372,0.7173939393939394,0.9481237170712395,0.8679210165596871,0.7253333333333334
66,0.9446764901065982,0.8644548290896641,0.7101212121212122,0.9469233480278193,0.8671997039345355,0.7200606060606061
67,0.9439939004104588,0.8630270310833702,0.7165454545454546,0.9458828027853929,0.8653538181804923,0.7242424242424242
68,0.9445627481307928,0.865195071084394,0.714,0.9461980618282422,0.8667353750938687,0.7216363636363636
69,0.9457839219274978,0.8651773022755485,0.7191515151515151,0.9480201226596555,0.8678124745820419,0.7296363636363636
70,0.9452215653470373,0.8645104678580795,0.7163030303030303,0.9471733915893333,0.8667173264845889,0.7223636363636363
71,0.9433257513055165,0.8614960879072598,0.7116363636363636,0.9452859498295304,0.8658748834170849,0.7223636363636363
72,0.944579391425089,0.8666268293282804,0.7154545454545455,0.9466106419437155,0.8689919523647908,0.7236969696969697
73,0.9442497132324482,0.8635955852352399,0.7171515151515152,0.9458955432934084,0.8666977268208337,0.7245454545454545
74,0.9460040217197985,0.8667247094345625,0.7207878787878788,0.9478578552302541,0.8691337175204155,0.7267878787878788
75,0.9437391349210321,0.8648294038689719,0.7156969696969697,0.9452677588621894,0.867582988941754,0.7241212121212122
76,0.9460726592368927,0.8658977900504087,0.7193333333333334,0.9479330758650373,0.8691232705211738,0.7278787878787879
77,0.9435567134763212,0.8624411347982447,0.7112121212121212,0.9455989248698217,0.8659392858482408,0.7205454545454546
78,0.9458568731552478,0.8670760687686319,0.7203030303030303,0.9479328661190152,0.8709363806557839,0.7294545454545455
79,0.9440602040434355,0.8652048122651976,0.7166060606060606,0.9462985278825828,0.8678429381399649,0.7244242424242424
80,0.9430805641046767,0.8636640832210737,0.713030303030303,0.9454240054300442,0.8666851671823358,0.7196969696969697
81,0.9456505957929079,0.8639875770181235,0.7153333333333334,0.9476578408263538,0.867213969681955,0.722909090909091
82,0.945223673700666,0.865147240056013,0.7205454545454546,0.9477579365262472,0.8693507032572914,0.7316363636363636
83,0.9457928976320001,0.867382125730404,0.7143636363636363,0.9479969063159783,0.8706540948035577,0.7224848484848485
84,0.9441005452869802,0.8632396173354153,0.7153333333333334,0.9464051646123288,0.8666118592786738,0.7247878787878788
85,0.9463409998262808,0.8678228616641579,0.7155757575757575,0.9484265365205897,0.8705557111763186,0.7242424242424242
86,0.9445142288877114,0.8647355584738736,0.7137575757575758,0.9466710175129255,0.8686230528582602,0.721939393939394
87,0.9438476153274953,0.8620176469085346,0.7064242424242424,0.9460446930549565,0.864836634733495,0.7143030303030303
88,0.9446724681319627,0.863437715494534,0.7107878787878787,0.9467360279984515,0.8667056859849296,0.7213333333333334
89,0.9462653761147751,0.8660132058677854,0.7215151515151516,0.9481116102100129,0.8687040000018571,0.7263636363636363
90,0.9455289775042712,0.8651968921471394,0.7181818181818181,0.9478831306714399,0.8686139845930141,0.7251515151515151
91,0.9455531930775546,0.8663778504378675,0.717939393939394,0.9475975394317073,0.8689423713884656,0.7294545454545455
92,0.9441727144948584,0.8642600722575062,0.7195757575757575,0.9461429981568371,0.8676641578021744,0.7287878787878788
93,0.944377425261825,0.8631665763647066,0.7138181818181818,0.9464889433277152,0.8669556799785445,0.7209090909090909
94,0.9437295414882976,0.8653736215251466,0.7193333333333334,0.9457980170165838,0.8685073491512224,0.7288484848484849
95,0.9440639655405979,0.8631958053892723,0.7144242424242424,0.9466629979007603,0.8662486626499923,0.722909090909091
96,0.9450711740301697,0.8658237859311675,0.7208484848484848,0.946956740016485,0.8686558693487048,0.7306060606060606
97,0.9453779893429188,0.865441481245304,0.7173939393939394,0.9470110577409234,0.8674425247336455,0.7241818181818181
98,0.9425311969465711,0.8603864068770779,0.7163636363636363,0.9438284064223715,0.8622206660827407,0.722909090909091
99,0.944683251259635,0.8634617511991658,0.7181212121212122,0.946829552771264,0.8654053586903743,0.7236363636363636
100,0.9465944700631244,0.8665233237849692,0.724909090909091,0.9484995040903392,0.8697134697763396,0.7336363636363636
101,0.9436782073375936,0.8628512317923884,0.7149696969696969,0.9456901302701924,0.8661091652204282,0.724909090909091
102,0.9455046807188704,0.8651015673856248,0.7201212121212122,0.9478579109885716,0.869207178169827,0.7284242424242424
103,0.9437777550178688,0.8638774512826642,0.7196363636363636,0.945637693022248,0.866169960995222,0.7261212121212122
104,0.9454051705400341,0.8641284649309411,0.7169090909090909,0.9469549343092406,0.8664269662952273,0.7240606060606061
105,0.944967831367106,0.8647831315325507,0.7226666666666667,0.9467161352331642,0.8684323119997812,0.7290909090909091
106,0.9459518292255684,0.8654660664705135,0.72,0.9479590498307927,0.8687000132046363,0.7275757575757575
107,0.9457418290445053,0.8655256300642578,0.7114545454545455,0.9475071628306644,0.8689472933958724,0.7192727272727273
108,0.9457080210534153,0.8676299634506717,0.7196969696969697,0.9475479229649588,0.8702253865257703,0.7265454545454545
109,0.9452517797715982,0.8642595687763368,0.7177575757575757,0.9471577712463108,0.8671649219842594,0.7284848484848485
110,0.9441379507534522,0.862877188129825,0.7146060606060606,0.9466169617564502,0.866170277340148,0.7227272727272728
111,0.9459537581779864,0.8669110277634179,0.7216969696969697,0.9477680408848425,0.8685750102695746,0.7255151515151516
112,0.9445057361033258,0.8623717777712929,0.712,0.9463873823716881,0.8657134005335547,0.72
113,0.9429969349933558,0.8615845700379071,0.708,0.9448391272240726,0.8642162680634884,0.7161212121212122
114,0.9443848204396946,0.864223056569237,0.7143030303030303,0.9465276764350493,0.8668062094013804,0.7223636363636363
115,0.9451630780282463,0.8655565226056869,0.713030303030303,0.9472401944545703,0.8685899118318785,0.7203636363636363
116,0.9434873845928592,0.8606296173355341,0.7045454545454546,0.945343572191812,0.8631610325456052,0.7141212121212122
117,0.9446824510922205,0.8655065095785363,0.7155757575757575,0.9471240091458716,0.8688167313104098,0.7236969696969697
118,0.9450846649410883,0.8672679499753826,0.7215757575757575,0.9475112870322501,0.8706904644395743,0.729030303030303
119,0.9454278601150858,0.8666565469884815,0.7232727272727273,0.9468658452534979,0.8690406153635033,0.7319393939393939
120,0.9482407517169292,0.867248296136281,0.7168484848484848,0.9502239504156742,0.8691032024176236,0.7214545454545455
121,0.9444029272073613,0.8641926606375527,0.7203030303030303,0.9466005829855281,0.8676244659116228,0.7273333333333334
122,0.9448724300562651,0.8639060083116235,0.7146666666666667,0.9467158210540451,0.8667073372457,0.7233333333333334
123,0.946124173827781,0.8664393976461354,0.7247878787878788,0.9481361744212143,0.8696794517397854,0.7335151515151516
124,0.9452733035538741,0.865137202524938,0.7141818181818181,0.9474994424228455,0.8682196659678162,0.7216969696969697
125,0.9447911597669696,0.8652584885273183,0.7235151515151516,0.9467553443631894,0.8685959733049022,0.7320606060606061
126,0.9429401549231171,0.8662865468459087,0.7161212121212122,0.9450208285803943,0.8681266574535926,0.7232727272727273
127,0.9447774011618015,0.8658607308243547,0.726909090909091,0.9464270044903265,0.8684962825023117,0.7346060606060606
128,0.9457774324763479,0.864196009849605,0.7152121212121212,0.9478868835019407,0.8677564131300948,0.7236363636363636
129,0.945596368564306,0.8680465586389715,0.7263030303030303,0.947892766012075,0.8711153908935929,0.7348484848484849
130,0.9434110223716103,0.8652659435335871,0.7169696969696969,0.946017387001869,0.8681074778879818,0.7258181818181818
131,0.9449391249729339,0.8651905424448526,0.7121212121212122,0.947550476601972,0.8689671646385373,0.7193939393939394
132,0.945625979275448,0.8641321177580347,0.7209090909090909,0.9476486480220063,0.8673481287332203,0.7318181818181818
133,0.9457783383726154,0.8665542787370408,0.7212727272727273,0.947787679210719,0.8687501307329482,0.7278181818181818
134,0.9456576558842915,0.8658668941810302,0.7173939393939394,0.9470067002080129,0.8685768227538269,0.7243030303030303
135,0.9435706729831663,0.8633209751350492,0.7178787878787879,0.9458862491929593,0.8670168253385628,0.7276363636363636
136,0.9434384016591171,0.8618191870818109,0.7103636363636363,0.9455870891079743,0.8646989817324713,0.7161212121212122
137,0.944531516689652,0.8649983038183674,0.7186666666666667,0.9462821671195876,0.8672940478269943,0.7273333333333334
138,0.946106323560819,0.865554259972428,0.7207272727272728,0.9478969475281233,0.8684570336251338,0.7288484848484849
139,0.9461537111995687,0.8659592009824636,0.7158181818181818,0.9476027882373461,0.8678715435573376,0.719939393939394
140,0.9433436128109685,0.8637701829989606,0.7140606060606061,0.9453077818186104,0.8662020446117302,0.7207878787878788
141,0.9459244164856286,0.8638040782849021,0.7107878787878787,0.9481040458686851,0.8665641471192604,0.7188484848484848
142,0.9456623014904686,0.8645606652737593,0.7153333333333334,0.947726004916276,0.8672811693619372,0.7218787878787879
143,0.9436194972368886,0.8647242632917755,0.7181212121212122,0.945623901476568,0.8669946500609202,0.7261212121212122
144,0.9442576909452427,0.8641007545749406,0.7124848484848485,0.9460384692521339,0.8669942653713507,0.7230909090909091
145,0.9447949314148404,0.8623129107894795,0.7141212121212122,0.9463836816239115,0.8653607018750297,0.7227878787878788
146,0.9453279494861078,0.8646859814704866,0.7247272727272728,0.9472394444754697,0.8670895865579314,0.730909090909091
147,0.9437475181990325,0.8644259445385232,0.7206060606060606,0.9458698886069431,0.8672699104341719,0.7304848484848485
148,0.945235892183832,0.8642896948422985,0.7172121212121212,0.9468512166181287,0.8667085602877433,0.729030303030303
149,0.9431125338905302,0.8615283619140226,0.7133333333333334,0.9448156377234511,0.864803839033303,0.7229696969696969
150,0.9457952130136175,0.8667462408565775,0.7213333333333334,0.947355213860211,0.8696489386451791,0.7282424242424242
151,0.9455886545373524,0.8649531058499761,0.7207878787878788,0.9473135062897957,0.8676414932496683,0.7267878787878788
152,0.9455722478185262,0.8626961420212724,0.7113939393939394,0.9472341446224535,0.8653203466728051,0.7183030303030303
153,0.9424493669962918,0.8629854055388201,0.7107272727272728,0.9438454731228468,0.8646307795943435,0.7186666666666667
154,0.9452999241786298,0.8656571457605043,0.7166060606060606,0.9472282874736401,0.8689362792288579,0.7236363636363636
155,0.9455134490249646,0.8662151003543113,0.7201212121212122,0.9471264016089338,0.8700808268721462,0.7298787878787879
156,0.9438442561062079,0.8650385239137515,0.7135151515151515,0.945837929621417,0.8677660108422633,0.7216969696969697
157,0.9453239105025159,0.8649397609067626,0.7161818181818181,0.9472185113303692,0.8683234785543369,0.725030303030303
158,0.9444124068445265,0.8649572241993232,0.7174545454545455,0.9462999531579906,0.8681299642162262,0.7272121212121212
159,0.9442456623288528,0.8626154600409239,0.7155757575757575,0.9463218349972784,0.8661102078085773,0.724
160,0.9455703551886333,0.8651035281430266,0.7146060606060606,0.9475377426008176,0.8688342477885206,0.7263636363636363
161,0.9449348217992113,0.8663041241512712,0.7223636363636363,0.9470117403326513,0.8690772563137893,0.734
162,0.943850668437851,0.8629269421688013,0.7153333333333334,0.9455191919601672,0.8644806185158227,0.7224848484848485
163,0.9466684589698111,0.8665701699786992,0.7156969696969697,0.9489825309769624,0.8695430336215544,0.7227878787878788
164,0.9434734919792429,0.8641258460810901,0.7129696969696969,0.9452405032380666,0.8661810111417523,0.7177575757575757
165,0.9437909963237301,0.8643238612801192,0.7106666666666667,0.9462613077393354,0.8679732519605949,0.7212121212121212
166,0.9445714629067806,0.8660056955975289,0.7213333333333334,0.9467506707442004,0.8676607557017839,0.7281818181818182
167,0.9430677844287304,0.8620945334705608,0.7133333333333334,0.9452802453288569,0.8645338516409862,0.7207272727272728
168,0.9467476757339465,0.8660698880347104,0.7222424242424242,0.9482960000127161,0.8688714534732176,0.7295151515151516
169,0.9458836252816203,0.8664450065298475,0.7152121212121212,0.947634144310519,0.8690559486320456,0.7194545454545455
170,0.9449425168856221,0.8637235141266923,0.7114545454545455,0.947065519572636,0.865755051340976,0.7169696969696969
171,0.9452478161065219,0.8657997813045301,0.7161212121212122,0.9472303625246421,0.8683554980946384,0.723030303030303
172,0.9450604774146754,0.8647686873510423,0.7198181818181818,0.9466229782740256,0.8674445491569869,0.7271515151515151
173,0.9437712417334073,0.8632118050309057,0.7104242424242424,0.9459218996377652,0.8659882879656908,0.7174545454545455
174,0.9454799859526598,0.8650273061313509,0.7192121212121212,0.9476269754895578,0.8683346919034596,0.7273333333333334
175,0.9465424805912664,0.8663844439188417,0.7215151515151516,0.9478315361372563,0.8688974931039275,0.7309696969696969
176,0.9451649887421936,0.8644753568491659,0.7067878787878787,0.9471036093571896,0.8678457700347453,0.7181818181818181
177,0.9431568238689028,0.863620047563364,0.7106666666666667,0.9457795733041006,0.8667979451676158,0.7218181818181818
178,0.9457770647425107,0.8672297303649416,0.7236363636363636,0.9478605963798303,0.8700464405896858,0.7299393939393939
179,0.9438082764158724,0.863227621055441,0.7102424242424242,0.9459871427947193,0.8657324969999647,0.719030303030303
180,0.943608925849214,0.8620112569392688,0.709030303030303,0.9461963620874784,0.8669858389281894,0.7185454545454546
181,0.9446493629786391,0.8654326307206299,0.7192727272727273,0.946663590603347,0.8683550661945794,0.7261212121212122
182,0.9451698709546096,0.8657792673859172,0.7196363636363636,0.9470401637583341,0.8679132570812351,0.7267272727272728
183,0.9454697880833082,0.8662116746958819,0.7144848484848485,0.94748526019107,0.8690183201980701,0.7228484848484849
184,0.9438963812480621,0.864072175234435,0.7193333333333334,0.9458365047489671,0.8673080986029182,0.7295757575757575
185,0.9438992547328516,0.8656303088435475,0.7166060606060606,0.9459904572151971,0.8690679684381972,0.7253333333333334
186,0.9434599930884379,0.8610191727223486,0.712,0.9454184913164315,0.8646395663273022,0.7213939393939394
187,0.9460998528964883,0.866534186211878,0.7147878787878787,0.947882307327264,0.8690930197200597,0.7196969696969697
188,0.9451447323189128,0.8651994196287927,0.7124848484848485,0.9473346899537707,0.8683236595502577,0.7215151515151516
189,0.9455204112938761,0.8652715672816981,0.7184242424242424,0.9469103168140558,0.8673801583979313,0.7254545454545455
190,0.9449844652846566,0.8653739685581379,0.7147272727272728,0.9472217378372537,0.8684451439536686,0.7262424242424242
191,0.9432452301797057,0.8647672758699357,0.722,0.9455238806495635,0.867290587431792,0.7291515151515151
192,0.9450590096472493,0.8646896890248127,0.7153333333333334,0.94644151162605,0.8665802129178712,0.7224242424242424
193,0.9434109217023725,0.8637432939756984,0.7121818181818181,0.9455613533086574,0.8671212116580054,0.7192727272727273
194,0.9437321865550806,0.8636791305450795,0.711030303030303,0.9449300385430094,0.8658748675572555,0.7198181818181818
195,0.9432316768581919,0.8637727638552782,0.7121818181818181,0.9456186436144686,0.8670102817405592,0.7186060606060606
196,0.94601231908115,0.8657099939265156,0.7202424242424242,0.9474377281676948,0.8682463732093566,0.7268484848484849
197,0.9443501564716182,0.8648457222062571,0.7185454545454546,0.9466289483059929,0.8680955736855903,0.7273939393939394
198,0.9435770653660711,0.8647446539663797,0.7214545454545455,0.9455383473443733,0.8681234316419056,0.7321818181818182
199,0.9436088575784292,0.862375194063783,0.7145454545454546,0.946050254150132,0.8656179522804536,0.723030303030303
200,0.9450195790943747,0.8671115558334106,0.7208484848484848,0.947268813294078,0.870593203006002,0.73
201,0.9446998706928741,0.865984202190424,0.7226666666666667,0.9467024271805521,0.8685644610181673,0.7304848484848485
202,0.9442984156202857,0.8649165525404076,0.715939393939394,0.946250276331903,0.8685286097812508,0.7241818181818181
203,0.9418858538499452,0.8620039156557535,0.7094545454545454,0.9442324654182187,0.8649864152474047,0.716
204,0.9420284817914166,0.8626056873928811,0.7107878787878787,0.9442054170832874,0.8649276180985022,0.7170909090909091
205,0.9455360336473889,0.8648171073609745,0.7174545454545455,0.9475141887870421,0.8676601091923948,0.7258787878787879
206,0.9446728260102396,0.8664122782268785,0.7232121212121212,0.9468003556616844,0.8692334139358565,0.7323030303030303
207,0.9455785728998296,0.8667457579416398,0.7208484848484848,0.9471995921978648,0.8691037798382947,0.7293333333333333
208,0.9456995930579425,0.8660291972255472,0.7208484848484848,0.94790378136829,0.868299286450177,0.7292121212121212
209,0.9448511551764576,0.8663373215676897,0.7226666666666667,0.9468899600116343,0.8686610370194613,0.7282424242424242
210,0.9437905401478863,0.863589098667007,0.7164242424242424,0.9458290860583294,0.8657677251267356,0.7233939393939394
211,0.9452182144337676,0.8641208094960378,0.7173333333333334,0.9466676574413495,0.8665026075336443,0.7233333333333334
212,0.9446653375083855,0.8661017316843598,0.7184242424242424,0.9464372976875749,0.8686052002867322,0.724
213,0.9450506222647292,0.8663000080200154,0.7189696969696969,0.9468950072832838,0.8700870132009053,0.7267878787878788
214,0.9454641130363853,0.8642651762618455,0.7228484848484849,0.9469596688706408,0.8666760888168055,0.730909090909091
215,0.9442076716823253,0.8640572178543545,0.7184848484848485,0.9463825262323348,0.8671001938097711,0.7289696969696969
216,0.9441124376751352,0.8649101777582842,0.7167878787878788,0.9464985306170088,0.8686151878171137,0.7287272727272728
217,0.9448595092532084,0.8646672835770854,0.7121212121212122,0.9473158353377907,0.8681038465496238,0.7216969696969697
218,0.9452428852453593,0.8668259917228114,0.712,0.946897787985139,0.8693492532364978,0.7208484848484848
219,0.9439140781039381,0.8632201498255251,0.7172121212121212,0.9460697294233598,0.8664070565849978,0.722909090909091
220,0.9454207152592028,0.8677754471883239,0.7246060606060606,0.9475508534997087,0.8714306647532795,0.7332727272727273
221,0.9441263179249767,0.8626939253864945,0.7141212121212122,0.9457977655682909,0.8650897634254496,0.721030303030303
222,0.9446706308399339,0.8650241064233832,0.7190909090909091,0.9464750886052379,0.8677056373643353,0.7249696969696969
223,0.9432125934951332,0.8639814041326415,0.7107272727272728,0.9445566244657968,0.8668442655090227,0.7189696969696969
224,0.9455812044789335,0.8649729537138602,0.715939393939394,0.9481051778375662,0.8687897870411074,0.725030303030303
225,0.9435060396876961,0.8648214732291886,0.7132727272727273,0.9457735112663029,0.8681254614882797,0.7216363636363636
226,0.9451864048135393,0.8663665346957802,0.7186060606060606,0.9470191614856344,0.8681234049037414,0.7244848484848485
227,0.9460396840415016,0.8655053530265925,0.7175757575757575,0.9480409310822675,0.8676300249190694,0.7273333333333334
228,0.943830225376423,0.8624533064523682,0.7095151515151515,0.9461675859485962,0.8660088243764383,0.7166666666666667
229,0.9434811294675589,0.8626493799713746,0.7138181818181818,0.9458459871478904,0.8665222467416639,0.7214545454545455
230,0.9431782050518341,0.8632370563015066,0.7142424242424242,0.9455716876242036,0.8664569537036109,0.7227878787878788
231,0.9462174590761528,0.8654723019196375,0.7240606060606061,0.9481038524457804,0.8685241306206426,0.7313333333333333
232,0.9449201352430174,0.863001281811153,0.7092121212121212,0.9474462714637369,0.867417793977205,0.7183030303030303
233,0.9454681501072898,0.8660403335036457,0.7196363636363636,0.9478972944292254,0.8698852328138074,0.7276363636363636
234,0.9447507384843362,0.8636811297795863,0.7201818181818181,0.9462966652777718,0.8663198528194702,0.7294545454545455
235,0.9453056611021174,0.8665463509100244,0.7202424242424242,0.9474564454137601,0.8688555684930219,0.7253333333333334
236,0.9439754836173752,0.8641414765650651,0.7192121212121212,0.9462024347024699,0.868178950773661,0.7274545454545455
237,0.9470151770415,0.8672124825261216,0.717939393939394,0.9490821115851978,0.8696292102833826,0.7266060606060606
238,0.9468117602319027,0.8666143181206443,0.7200606060606061,0.9484695527647464,0.8699373484493844,0.7275757575757575
239,0.9436404907597821,0.8629284854035931,0.7142424242424242,0.9459157817892487,0.8662861032819024,0.723030303030303
240,0.9444575244662252,0.8643600344259017,0.7156363636363636,0.9465031490756364,0.8673399357218157,0.722909090909091
241,0.9467782087157459,0.8679636002219036,0.7218181818181818,0.9482214151121453,0.8701027764144341,0.7287878787878788
242,0.9449932066063979,0.866298289684476,0.7189696969696969,0.9470200356035822,0.8692196405009492,0.7272727272727273
243,0.9445035204386063,0.8645420799847338,0.7187272727272728,0.9466883481527417,0.8676389332581778,0.7262424242424242
244,0.9433705757783702,0.864280708616648,0.7180606060606061,0.9453488093257304,0.8667196477038297,0.7236363636363636
245,0.9433119639471678,0.8650194884017457,0.7172727272727273,0.945769393431345,0.8677574591897079,0.7266666666666667
246,0.9453436209054508,0.8654176001250113,0.7188484848484848,0.9473372268653406,0.8689635002671834,0.7283636363636363
247,0.9462982443718627,0.8652323022652846,0.7172121212121212,0.9482399169040754,0.8686533275085935,0.7267272727272728
248,0.9445172995798249,0.8652799335794159,0.7230909090909091,0.9467102423110998,0.867813702630696,0.7276969696969697
249,0.9441173265703257,0.8662717619154301,0.7171515151515152,0.9458802201707516,0.8692543531526753,0.723939393939394
250,0.9453694644181804,0.8668478234281483,0.7186060606060606,0.9474480367982481,0.8698986584014765,0.7292727272727273
251,0.9451302310222143,0.8663349623011918,0.7144848484848485,0.9472453373004304,0.8690016423063701,0.7188484848484848
