,AUC_baseline,AUC01_baseline,PPV_baseline,AUC_structure,AUC01_structure,PPV_structure
5234,0.9432664413396052,0.8857666004874049,0.7013291634089132,0.9399839045620366,0.8768626722835654,0.6903831118060985
5235,0.939864899548694,0.8897735253050418,0.7154026583268178,0.938897174470297,0.887866328473776,0.7177482408131353
5236,0.9381514157823954,0.8821491021467043,0.706020328381548,0.937273872672506,0.8749075725457454,0.706020328381548
5237,0.9472997591179353,0.8951208402727164,0.7263487099296325,0.9454994069169466,0.8888171734430805,0.7193119624706802
5238,0.9347540626438475,0.8787944119013729,0.6645817044566067,0.9333474918152338,0.8713250556063232,0.6637998436278343
5239,0.9454435092662972,0.8883661713561632,0.7247849882720876,0.9439025663842593,0.8828375512296247,0.7107114933541829
5240,0.9513873358136713,0.9034218633863043,0.7365129007036747,0.9501038774001789,0.8986662248638062,0.7240031274433151
5241,0.9316582157670892,0.8773007252519629,0.6802189210320563,0.9321577482348629,0.8732646276093231,0.6763096168881939
5242,0.9513768089185737,0.8997570103665449,0.72556684910086,0.9496586455249367,0.8924083762987463,0.7185301016419078
5243,0.9458107677604333,0.8890456079826135,0.6763096168881939,0.9426251045721672,0.8794463362970009,0.6692728694292416
5244,0.9378922411914554,0.8868204502019421,0.72556684910086,0.9367301548227227,0.8840088967995302,0.72869429241595
5245,0.9448126253734903,0.8915341170391253,0.7326035965598123,0.9434035137963293,0.8863239591281671,0.7232212666145426
5246,0.9444907826148733,0.8913204183975119,0.6958561376075059,0.9439030752201087,0.8838813711500773,0.6841282251759186
5247,0.938359544825647,0.8806100289996015,0.7216575449569976,0.9373536978370417,0.8764545172787557,0.7099296325254105
5248,0.9369465843268008,0.8779072044569315,0.6724003127443315,0.9352180584781857,0.8711016081237172,0.6630179827990618
5249,0.9398145089248422,0.8877781715907447,0.7263487099296325,0.9382560259493788,0.8795695396414188,0.709147771696638
5250,0.9430106757489307,0.8911088006878563,0.6786551993745114,0.9401297470916588,0.8839279177662391,0.6778733385457388
5251,0.9412692943720384,0.8910598004143875,0.7357310398749023,0.9402168961934627,0.8856631850065649,0.7232212666145426
5252,0.9417489157865798,0.8905981607118926,0.7028928850664582,0.9407171497748688,0.8856982484536804,0.6872556684910086
5253,0.9460697370601955,0.8953014380418898,0.6958561376075059,0.9432863364486226,0.889887684596151,0.6942924159499609
5254,0.9438495990355564,0.896093107161258,0.727130570758405,0.9428545524533776,0.89017370185803,0.7130570758405004
5255,0.9448836481223222,0.8915000667489215,0.7388584831899921,0.9431930910135595,0.8862876398268915,0.7388584831899921
5256,0.9437409445817062,0.8906411913768726,0.7216575449569976,0.9419669976461749,0.8821746891578692,0.7208756841282252
5257,0.943285700197023,0.8944620550953996,0.7326035965598123,0.9414988654959936,0.8881625755191245,0.7193119624706802
5258,0.943398057789574,0.8879558973446704,0.7474589523064894,0.9411751761433418,0.8848380320170403,0.7482408131352619
5259,0.9465073864761746,0.8914558041120084,0.689601250977326,0.946049909696957,0.886157864423221,0.6849100860046912
5260,0.9327009305133807,0.8825957081397362,0.7232212666145426,0.9297737979429553,0.8777704947387548,0.7075840500390931
5261,0.9473235705921348,0.8920059541269449,0.7005473025801408,0.9452887368017573,0.8857120555530145,0.6919468334636435
5262,0.9447333235620388,0.8935454187068246,0.7318217357310399,0.9436366366431845,0.8867871400418388,0.7294761532447225
5263,0.9438721876989395,0.8930784599634404,0.7122752150117279,0.9424263594378663,0.885481428021009,0.7028928850664582
5264,0.9481179196742748,0.8948278971871162,0.6966379984362784,0.9470002957931851,0.8887695692989797,0.6950742767787333
5265,0.9470079609249813,0.9006180224526577,0.7365129007036747,0.9444570161098544,0.8949654419998785,0.7263487099296325
5266,0.9497198523972807,0.8979399180243544,0.709147771696638,0.9465596627463371,0.8889302079858225,0.6942924159499609
5267,0.9403815720193174,0.8885221558424541,0.7114933541829555,0.937470859322457,0.8787457177652097,0.6935105551211884
5268,0.9404712270568217,0.8834513853788275,0.7107114933541829,0.9392788514609376,0.8778207960974924,0.6982017200938233
5269,0.9427652065173251,0.8862677955766735,0.7013291634089132,0.9403531341612108,0.8810479485999081,0.6997654417513682
5270,0.9455165769893275,0.8941174989195151,0.7333854573885848,0.9446487209819674,0.8869139030839973,0.7193119624706802
5271,0.9460761055409955,0.8965043349973267,0.7310398749022674,0.94449762681137,0.8908899183715182,0.7216575449569976
5272,0.935685456945755,0.887007301641916,0.7240031274433151,0.9356990490285584,0.8818011162273548,0.7099296325254105
5273,0.9412038644707785,0.8916239037209928,0.7154026583268178,0.9393619502371361,0.8845058652638531,0.6927286942924159
5274,0.9478028356444292,0.890972529047268,0.7247849882720876,0.9473275488748987,0.8873900143387177,0.7208756841282252
5275,0.9475699618598975,0.8917223914351944,0.7193119624706802,0.9461077410756911,0.8838027718112954,0.7169663799843627
5276,0.9369668220300447,0.884367597767671,0.6974198592650508,0.9355929035014843,0.8752315014544054,0.6841282251759186
5277,0.9429118149368703,0.8905500940095838,0.7349491790461298,0.940727399076916,0.8831859931303219,0.7294761532447225
5278,0.9393319642611078,0.8893692114828731,0.7044566067240031,0.9382074552284327,0.8814649578193208,0.6935105551211884
5279,0.944039657722534,0.8917152397309069,0.7154026583268178,0.9427086711279236,0.8842631914288903,0.7099296325254105
5280,0.9427106025473151,0.892293130890578,0.7068021892103206,0.9422243090770389,0.886147537733312,0.6958561376075059
5281,0.9440917982795014,0.8899929429664867,0.7161845191555903,0.9418350288779941,0.8844432647982565,0.691164972634871
5282,0.9472201498485573,0.896527070905384,0.7114933541829555,0.9453983739837398,0.8887259852165086,0.6942924159499609
5283,0.9505290351218,0.894988893862334,0.7154026583268178,0.9484795704193228,0.8900699425827469,0.7099296325254105
5284,0.9436949549893083,0.8889592993300619,0.6942924159499609,0.9410738239434276,0.8826357760576511,0.6856919468334637
5285,0.9433004713427942,0.8874201866631686,0.7208756841282252,0.9411967165863737,0.8804375275754146,0.7161845191555903
5286,0.9368273135306113,0.8857161097891278,0.7310398749022674,0.935450803471497,0.8806628893191497,0.7169663799843627
5287,0.9441696199396838,0.8914078282473856,0.7161845191555903,0.9428742451468978,0.8842911695235965,0.7154026583268178
5288,0.9440780466732183,0.8892901862380093,0.6872556684910086,0.9420314765583299,0.880230823881443,0.6692728694292416
5289,0.944040832578382,0.8914121597708033,0.7185301016419078,0.9432351503497748,0.8852043466147897,0.7185301016419078
5290,0.9434353363272778,0.8919503008225533,0.7169663799843627,0.9415162834130968,0.8851941046733796,0.7130570758405004
5291,0.9526203856093525,0.9021017393725049,0.7130570758405004,0.9514928599095054,0.900094394324642,0.7083659108678655
5292,0.941256632520521,0.8865321675821901,0.7083659108678655,0.9408859127583865,0.8831244674081078,0.6974198592650508
5293,0.9460394306801274,0.8942601121257759,0.7138389366692729,0.9452202931057732,0.8864553963552766,0.7028928850664582
5294,0.9472787363284803,0.8904366104721193,0.7138389366692729,0.9458949459127795,0.8831383726450961,0.7044566067240031
5295,0.9492069941013602,0.8906886008750307,0.7177482408131353,0.9471438251097535,0.8854241600443643,0.7107114933541829
5296,0.9518931337311727,0.8951637352847234,0.7130570758405004,0.9508452034314283,0.888474572584678,0.7005473025801408
5297,0.9410702187262898,0.8890394394795498,0.7232212666145426,0.9400932017584337,0.885111133121949,0.7224394057857702
5298,0.9466178130109624,0.893824993496446,0.6888193901485535,0.945744711514992,0.8925642693365226,0.6888193901485535
5299,0.9425018613898575,0.8883492320848287,0.7083659108678655,0.9401007239272332,0.8826752505085249,0.6958561376075059
5300,0.9495249313032852,0.8936133187706713,0.7169663799843627,0.9478225732857299,0.8893329806224066,0.7099296325254105
5301,0.944787147959166,0.8909201172867717,0.7099296325254105,0.9422497095714251,0.8826206202056974,0.7044566067240031
5302,0.9425134933519476,0.892726428301315,0.709147771696638,0.9411715913839038,0.8865699762027708,0.6997654417513682
5303,0.9470945049178512,0.8950137924808788,0.6825645035183737,0.9458478153348884,0.88544804031283,0.6739640344018765
5304,0.9531309544430973,0.9051972464409672,0.7247849882720876,0.9523860756651333,0.8988448274872372,0.7169663799843627
5305,0.9365017951436114,0.8810632607500831,0.7216575449569976,0.9331719454223004,0.8737154611466662,0.7146207974980453
5306,0.9476960965884157,0.8988391792486536,0.6989835809225958,0.946424308924027,0.8926176083171298,0.689601250977326
5307,0.9436351373737268,0.891161235460519,0.706020328381548,0.9432845649628394,0.8844174048362083,0.7052384675527756
5308,0.9543406721152706,0.9029973056276748,0.727130570758405,0.9535984212283691,0.8991784583281833,0.7200938232994527
5309,0.9397129264575643,0.8874161612543201,0.6966379984362784,0.93824460398594,0.8825154051555043,0.6966379984362784
5310,0.9361354001823743,0.8846949696556972,0.6849100860046912,0.9354081896362516,0.8779503802487191,0.6841282251759186
5311,0.9447747291145476,0.8842134271543005,0.7161845191555903,0.9445092605210339,0.8795596844199646,0.7036747458952306
5312,0.952813269152341,0.8952388734705634,0.6997654417513682,0.9512099143178279,0.8892226998815331,0.6903831118060985
5313,0.9457262357565513,0.8934512260293006,0.7200938232994527,0.9445296554219655,0.8864877537733968,0.7177482408131353
5314,0.9393405502202402,0.8836137475696639,0.709147771696638,0.9361873878643849,0.87705441731409,0.6982017200938233
5315,0.9428765757014395,0.8829495992285789,0.7099296325254105,0.9412396325328167,0.8770414690483941,0.7044566067240031
5316,0.9510240552794126,0.8928089834989366,0.72869429241595,0.9495002721642467,0.8848809549324148,0.7161845191555903
5317,0.9457434431756678,0.8966221839923703,0.7326035965598123,0.9442602771394462,0.8900364135708295,0.7193119624706802
5318,0.9497608795531609,0.8955881184235341,0.7146207974980453,0.9474829226802753,0.8899012408889486,0.7044566067240031
